tanggal,order_id,pelanggan_id,toko_id,produk_id,channel,qty,harga_satuan,diskon_pct,biaya_kirim
2025-12-11,ORD-2025-007323,P00504,T01,MJ011,Toko,1,6920000,28.7,
2025-12-12,ORD-2025-006902,P00436,T13,MJ026,Online,1,3480000,23.7,300000
2025-12-12,ORD-2025-006902,P00436,T13,DK032,Online,1,340000,30.3,370000
2025-12-12,ORD-2025-006902,P00436,T13,PC012,Online,2,1870000,26.7,230000
2025-12-12,ORD-2025-006902,P00436,T13,PD010,Online,1,450000,27.8,510000
2025-12-12,ORD-2025-006920,P00424,T13,PD016,Online,1,1080000,27.7,400000
2025-12-12,ORD-2025-006990,P02347,T13,KS024,Online,3,13500000,0.0,450000
2025-12-12,ORD-2025-007049,P00149,T09,DK009,Toko,2,990000,25.8,
2025-12-12,ORD-2025-007049,P00149,T09,SF041,Toko,1,7920000,24.0,390000
2025-12-12,ORD-2025-007068,P00492,T13,DK003,Online,1,420000,24.8,50000
2025-12-12,ORD-2025-007074,P01888,T13,KR022,Online,1,2200000,0.0,460000
2025-12-12,ORD-2025-007074,P01888,T13,SF011,Online,1,4580000,27.7,170000
2025-12-12,ORD-2025-007093,P00672,T13,MJ046,Online,1,2600000,24.6,140000
2025-12-12,ORD-2025-007093,P00672,T13,KR015,Online,1,2050000,34.7,550000
2025-12-12,ORD-2025-007093,P00672,T13,KR042,Online,1,1850000,32.2,260000
2025-12-12,ORD-2025-007099,P02331,T04,PC004,Toko,3,1660000,27.0,
2025-12-12,ORD-2025-007140,P00666,T12,LM040,Toko,4,9610000,29.6,370000
2025-12-12,ORD-2025-007206,P02772,T07,KR003,Toko,1,1440000,32.2,330000
2025-12-12,ORD-2025-007206,P02772,T07,DK028,Toko,1,730000,25.7,
2025-12-12,ORD-2025-007206,P02772,T07,DK002,Toko,1,490000,29.9,
2025-12-12,ORD-2025-007235,P00220,T06,SF004,Toko,1,7400000,28.7,
2025-12-12,ORD-2025-007235,P00220,T06,PC023,Toko,1,1920000,23.6,
2025-12-12,ORD-2025-007316,P01198,T01,LM019,Toko,1,5540000,27.1,
2025-12-13,ORD-2025-006890,P03462,T13,KS010,Online,1,14650000,24.7,350000
2025-12-13,ORD-2025-006890,P03462,T13,PD004,Online,2,1050000,0.0,280000
2025-12-13,ORD-2025-006890,P03462,T13,KS034,Online,1,6400000,0.0,320000
2025-12-13,ORD-2025-006892,P00173,T13,MJ033,Online,1,4180000,31.5,460000
2025-12-13,ORD-2025-006947,P00340,T02,LM010,Toko,1,7760000,33.8,
2025-12-13,ORD-2025-006947,P00340,T02,MJ014,Toko,3,4970000,0.0,
2025-12-13,ORD-2025-006969,P00022,T11,DK035,Toko,1,400000,24.8,
2025-12-13,ORD-2025-006969,P00022,T11,DK025,Toko,1,660000,35.9,
2025-12-13,ORD-2025-006989,P00735,T13,DK009,Online,1,990000,0.0,210000
2025-12-13,ORD-2025-007065,P01829,T13,MJ009,Online,1,2670000,30.7,280000
2025-12-13,ORD-2025-007065,P01829,T13,KR032,Online,1,2340000,26.7,570000
2025-12-13,ORD-2025-007065,P01829,T13,KS009,Online,1,11180000,30.4,170000
2025-12-13,ORD-2025-007075,P03279,T02,SF031,Toko,1,3420000,28.2,
2025-12-13,ORD-2025-007160,P00656,T05,DK006,Toko,1,2070000,27.6,
2025-12-13,ORD-2025-007173,P02904,T01,KS025,Toko,1,7830000,26.8,
2025-12-13,ORD-2025-007173,P02904,T01,DK002,Toko,2,490000,27.3,
2025-12-13,ORD-2025-007173,P02904,T01,SF001,Toko,1,7750000,26.1,
2025-12-13,ORD-2025-007319,P02988,T04,MJ030,Toko,1,2670000,31.9,
2025-12-13,ORD-2025-007319,P02988,T04,KS004,Toko,1,10560000,26.7,
2025-12-13,ORD-2025-007319,P02988,T04,DK042,Toko,1,1280000,31.8,
2025-12-13,ORD-2025-007322,P03069,T13,KR030,Online,1,3050000,27.2,270000
2025-12-14,ORD-2025-006876,P01314,T13,KS010,Online,1,14650000,25.2,370000
2025-12-14,ORD-2025-006977,P01950,T06,PD024,Toko,2,1130000,31.5,
2025-12-14,ORD-2025-006977,P01950,T06,DK018,Toko,1,1000000,28.1,
2025-12-14,ORD-2025-006997,P00295,T05,MJ014,Marketplace,3,4970000,0.0,360000
2025-12-14,ORD-2025-006997,P00295,T05,MJ029,Marketplace,1,2890000,28.7,360000
2025-12-14,ORD-2025-006997,P00295,T05,DK007,Marketplace,1,900000,24.6,430000
2025-12-14,ORD-2025-007072,P00434,T11,DK010,Toko,2,690000,22.9,
2025-12-14,ORD-2025-007101,P02952,T13,MJ007,Online,1,5590000,31.6,410000
2025-12-14,ORD-2025-007101,P02952,T13,DK038,Online,1,530000,0.0,160000
2025-12-14,ORD-2025-007133,P00618,T09,PD019,Marketplace,2,1260000,31.3,470000
2025-12-14,ORD-2025-007139,P01720,T13,PD010,Online,1,450000,24.6,60000
2025-12-14,ORD-2025-007168,P01500,T08,PD005,Toko,1,390000,0.0,
2025-12-14,ORD-2025-007181,P02903,T01,PC009,Toko,1,1490000,0.0,
2025-12-14,ORD-2025-007181,P02903,T01,DK031,Toko,1,800000,24.3,
2025-12-14,ORD-2025-007187,P01387,T04,KR002,Toko,1,1500000,31.0,
2025-12-14,ORD-2025-007187,P01387,T04,DK024,Toko,1,930000,30.3,
2025-12-14,ORD-2025-007187,P01387,T04,DK027,Toko,2,630000,26.0,
2025-12-14,ORD-2025-007187,P01387,T04,PC005,Toko,1,660000,27.3,
2025-12-14,ORD-2025-007222,P02030,T08,SF012,Marketplace,2,7980000,29.1,330000
2025-12-14,ORD-2025-007297,P00159,T13,MJ021,Online,1,2560000,0.0,340000
2025-12-15,ORD-2025-006889,P00558,T13,KS012,Online,1,11030000,23.5,130000
2025-12-15,ORD-2025-006894,P01485,T06,PD019,Toko,2,1260000,25.2,
2025-12-15,ORD-2025-006894,P01485,T06,PC002,Toko,1,1740000,17.3,
2025-12-15,ORD-2025-006894,P01485,T06,KS026,Toko,3,6770000,32.5,
2025-12-15,ORD-2025-006894,P01485,T06,MJ018,Toko,1,3700000,27.8,
2025-12-15,ORD-2025-006912,P00183,T10,KS004,Toko,2,10560000,24.3,
2025-12-15,ORD-2025-006972,P02722,T13,PC029,Online,1,1900000,36.8,410000
2025-12-15,ORD-2025-006972,P02722,T13,PD004,Online,1,1050000,35.8,340000
2025-12-15,ORD-2025-007001,P00268,T04,DK033,Toko,2,220000,26.6,
2025-12-15,ORD-2025-007031,P01089,T09,DK003,Marketplace,1,420000,29.6,510000
2025-12-15,ORD-2025-007147,P02510,T02,PD011,Marketplace,2,750000,35.3,350000
2025-12-15,ORD-2025-007180,P01520,T13,MJ017,Online,1,3280000,34.7,500000
2025-12-15,ORD-2025-007190,P03345,T13,MJ027,Online,2,3790000,33.8,240000
2025-12-15,ORD-2025-007190,P03345,T13,PD015,Online,1,750000,28.5,270000
2025-12-15,ORD-2025-007278,P02223,T13,MJ037,Online,2,3320000,0.0,560000
2025-12-15,ORD-2025-007280,P01424,T09,DK004,Toko,1,1240000,29.2,
2025-12-15,ORD-2025-007299,P01306,T08,DK008,Toko,1,910000,26.2,
2025-12-15,ORD-2025-007299,P01306,T08,DK013,Toko,1,1520000,26.9,
2025-12-16,ORD-2025-006873,P02748,T09,MJ043,Toko,1,4010000,25.6,
2025-12-16,ORD-2025-006882,P01648,T13,PC019,Online,2,1840000,22.7,60000
2025-12-16,ORD-2025-006938,P03063,T06,LM032,Toko,3,4960000,37.1,
2025-12-16,ORD-2025-006958,P01526,T13,DK014,Online,3,890000,36.7,200000
2025-12-16,ORD-2025-006958,P01526,T13,KR027,Online,1,1770000,29.0,190000
2025-12-16,ORD-2025-006984,P02648,T07,DK004,Toko,1,1240000,40.7,
2025-12-16,ORD-2025-007004,P03168,T09,MJ007,Toko,1,5590000,35.4,
2025-12-16,ORD-2025-007159,P00837,T13,PD010,Online,1,450000,0.0,190000
2025-12-16,ORD-2025-007285,,T02,KR015,Toko,2,2050000,30.5,
2025-12-16,ORD-2025-007285,,T02,LM006,Toko,1,13730000,35.4,
2025-12-16,ORD-2025-007285,,T02,DK005,Toko,1,430000,31.8,
2025-12-16,ORD-2025-007296,P01807,T13,DK038,Online,2,530000,25.4,160000
2025-12-16,ORD-2025-007296,P01807,T13,KS021,Online,2,8510000,28.1,440000
2025-12-16,ORD-2025-007296,P01807,T13,KR001,Online,2,3260000,28.2,310000
2025-12-17,ORD-2025-006895,P03048,T10,PC016,Toko,1,1760000,21.2,
2025-12-17,ORD-2025-006895,P03048,T10,DK009,Toko,1,990000,33.4,
2025-12-17,ORD-2025-006895,P03048,T10,DK027,Toko,2,630000,27.1,
2025-12-17,ORD-2025-006937,P02728,T09,DK023,Toko,1,770000,32.2,
2025-12-17,ORD-2025-006987,P00734,T01,KR022,Toko,1,2200000,27.7,410000
2025-12-17,ORD-2025-007007,P02730,T13,PD004,Online,3,1050000,28.0,260000
2025-12-17,ORD-2025-007014,P00986,T05,DK019,Toko,1,860000,30.0,
2025-12-17,ORD-2025-007014,P00986,T05,KS019,Toko,1,7170000,0.0,
2025-12-17,ORD-2025-007021,P02511,T11,PD005,Marketplace,2,390000,28.6,180000
2025-12-17,ORD-2025-007022,P00657,T09,MJ037,Toko,1,3320000,30.9,
2025-12-17,ORD-2025-007064,P02336,T13,PD009,Online,1,840000,0.0,420000
2025-12-17,ORD-2025-007083,P02954,T13,DK006,Online,2,2070000,28.1,
2025-12-17,ORD-2025-007146,P01797,T13,DK006,Online,1,2070000,27.9,470000
2025-12-17,ORD-2025-007213,P02079,T02,SF030,Toko,1,5980000,25.3,
2025-12-17,ORD-2025-007213,P02079,T02,PD007,Toko,1,770000,23.3,
2025-12-17,ORD-2025-007224,P01722,T13,LM016,Online,1,16110000,24.6,320000
2025-12-17,ORD-2025-007240,P02289,T01,KR024,Marketplace,1,3000000,32.2,160000
2025-12-17,ORD-2025-007245,P02195,T13,PC028,Online,2,2190000,32.7,130000
2025-12-17,ORD-2025-007245,P02195,T13,KR028,Online,3,1780000,24.5,130000
2025-12-17,ORD-2025-007245,P02195,T13,SF019,Online,1,8050000,32.0,500000
2025-12-17,ORD-2025-007277,P01223,T13,KR012,Online,1,2460000,34.1,460000
2025-12-17,ORD-2025-007304,P00883,T01,PC032,Toko,1,470000,24.7,
2025-12-18,ORD-2025-006919,,T12,PD024,Toko,2,1130000,25.9,
2025-12-18,ORD-2025-006935,P03036,T13,DK036,Online,1,510000,26.4,410000
2025-12-18,ORD-2025-006935,P03036,T13,DK038,Online,1,530000,27.3,500000
2025-12-18,ORD-2025-006935,P03036,T13,PD010,Online,2,450000,23.2,420000
2025-12-18,ORD-2025-006974,P02431,T13,PD016,Online,1,1080000,33.2,360000
2025-12-18,ORD-2025-006994,P01512,T13,DK033,Online,1,220000,32.9,490000
2025-12-18,ORD-2025-006994,P01512,T13,MJ012,Online,1,11220000,29.7,180000
2025-12-18,ORD-2025-007012,P02423,T13,KS008,Online,1,5690000,34.1,430000
2025-12-18,ORD-2025-007012,P02423,T13,KR035,Online,2,1760000,0.0,300000
2025-12-18,ORD-2025-007025,P00904,T13,DK037,Online,1,540000,27.7,480000
2025-12-18,ORD-2025-007041,,T02,PC031,Toko,1,1660000,31.0,
2025-12-18,ORD-2025-007061,P02808,T02,DK004,Marketplace,1,1240000,25.9,260000
2025-12-18,ORD-2025-007077,P01693,T13,KR005,Online,2,3610000,26.5,580000
2025-12-18,ORD-2025-007092,P03249,T02,PC025,Marketplace,1,1800000,26.6,470000
2025-12-18,ORD-2025-007100,P01286,T10,KS025,Toko,1,7830000,30.6,
2025-12-18,ORD-2025-007100,P01286,T10,PC015,Toko,2,1320000,34.2,
2025-12-18,ORD-2025-007127,P02374,T13,KR041,Online,1,1620000,33.7,310000
2025-12-18,ORD-2025-007163,P01643,T13,PD003,Online,1,1200000,0.0,420000
2025-12-18,ORD-2025-007209,P01957,T13,SF020,Online,1,9700000,29.2,500000
2025-12-18,ORD-2025-007209,P01957,T13,DK023,Online,1,770000,0.0,510000
2025-12-18,ORD-2025-007210,P02127,T05,KS015,Toko,1,7280000,37.5,210000
2025-12-18,ORD-2025-007212,P01938,T01,KR034,Marketplace,1,2350000,28.1,190000
2025-12-18,ORD-2025-007212,P01938,T01,DK007,Marketplace,1,900000,26.6,200000
2025-12-18,ORD-2025-007220,P03179,T13,PC017,Online,1,1720000,25.0,150000
2025-12-18,ORD-2025-007220,P03179,T13,MJ007,Online,1,5590000,21.2,160000
2025-12-18,ORD-2025-007259,P00425,T13,DK004,Online,1,1240000,26.4,290000
2025-12-18,ORD-2025-007259,P00425,T13,DK003,Online,1,420000,0.0,370000
2025-12-18,ORD-2025-007279,P01117,T10,KR020,Toko,1,1970000,21.3,
2025-12-18,ORD-2025-007286,P01476,T08,SF022,Toko,1,7310000,30.2,300000
2025-12-18,ORD-2025-007286,P01476,T08,PC004,Toko,1,1660000,26.7,150000
2025-12-18,ORD-2025-007318,P03117,T13,KS020,Online,1,17920000,27.7,80000
2025-12-19,ORD-2025-006881,P01862,T13,DK011,Online,1,2070000,0.0,510000
2025-12-19,ORD-2025-006888,P01599,T06,KR036,Toko,1,2360000,38.2,140000
2025-12-19,ORD-2025-006888,P01599,T06,SF029,Toko,1,7520000,21.1,
2025-12-19,ORD-2025-006903,P00701,T13,KR027,Online,1,1770000,30.0,370000
2025-12-19,ORD-2025-006903,P00701,T13,SF031,Online,1,3420000,25.4,400000
2025-12-19,ORD-2025-006945,P01865,T01,DK034,Marketplace,3,830000,25.9,280000
2025-12-19,ORD-2025-006971,P02933,T02,PD005,Toko,1,390000,35.1,
2025-12-19,ORD-2025-006996,P03165,T06,DK033,Marketplace,1,220000,25.8,70000
2025-12-19,ORD-2025-007044,P01430,T13,KS018,Online,1,7410000,30.6,430000
2025-12-19,ORD-2025-007069,P01793,T13,PD026,Online,2,520000,28.4,430000
2025-12-19,ORD-2025-007107,P01546,T09,PD023,Marketplace,1,1090000,0.0,520000
2025-12-19,ORD-2025-007107,P01546,T09,KR035,Marketplace,4,1760000,26.6,520000
2025-12-19,ORD-2025-007107,P01546,T09,KR015,Marketplace,1,2050000,26.3,50000
2025-12-19,ORD-2025-007119,P02663,T13,PD009,Online,1,840000,30.4,580000
2025-12-19,ORD-2025-007142,P00974,T13,DK044,Online,1,1380000,27.2,470000
2025-12-19,ORD-2025-007200,P02120,T07,PD004,Marketplace,1,1050000,35.2,540000
2025-12-19,ORD-2025-007200,P02120,T07,PD026,Marketplace,1,520000,0.0,240000
2025-12-19,ORD-2025-007201,P01969,T01,LM021,Marketplace,1,7550000,22.7,120000
2025-12-19,ORD-2025-007201,P01969,T01,PD009,Marketplace,1,840000,0.0,160000
2025-12-19,ORD-2025-007252,P02685,T13,PC029,Online,2,1900000,32.1,430000
2025-12-19,ORD-2025-007252,P02685,T13,KR021,Online,1,2670000,27.5,380000
2025-12-19,ORD-2025-007309,P01314,T13,PC022,Online,1,3000000,25.5,380000
2025-12-20,ORD-2025-006880,P02430,T02,LM002,Toko,1,5960000,30.2,
2025-12-20,ORD-2025-006915,P00610,T13,PC004,Online,2,1660000,28.8,290000
2025-12-20,ORD-2025-006915,P00610,T13,PD005,Online,1,390000,34.3,290000
2025-12-20,ORD-2025-006943,P02349,T07,LM010,Toko,2,7760000,32.5,
2025-12-20,ORD-2025-006946,P02240,T08,DK035,Toko,1,400000,36.8,
2025-12-20,ORD-2025-006946,P02240,T08,DK038,Toko,2,530000,0.0,270000
2025-12-20,ORD-2025-006946,P02240,T08,DK033,Toko,2,220000,29.6,
2025-12-20,ORD-2025-006983,P03262,T13,PD001,Online,2,1710000,34.1,320000
2025-12-20,ORD-2025-006983,P03262,T13,SF018,Online,1,10500000,30.7,300000
2025-12-20,ORD-2025-007002,P03444,T13,PC017,Online,1,1720000,34.9,100000
2025-12-20,ORD-2025-007002,P03444,T13,DK001,Online,1,530000,0.0,280000
2025-12-20,ORD-2025-007016,P00364,T06,LM005,Toko,1,6890000,30.5,
2025-12-20,ORD-2025-007023,P00157,T08,DK025,Marketplace,4,660000,34.0,470000
2025-12-20,ORD-2025-007023,P00157,T08,KS015,Marketplace,1,7280000,33.0,160000
2025-12-20,ORD-2025-007023,P00157,T08,KS001,Marketplace,1,9740000,29.8,60000
2025-12-20,ORD-2025-007046,P00456,T13,PD025,Online,1,1100000,31.3,310000
2025-12-20,ORD-2025-007060,P03301,T04,PD007,Toko,3,770000,0.0,
2025-12-20,ORD-2025-007060,P03301,T04,KR001,Toko,1,3260000,33.2,360000
2025-12-20,ORD-2025-007084,P02802,T13,MJ026,Online,1,3480000,35.3,190000
2025-12-20,ORD-2025-007084,P02802,T13,KS022,Online,1,13060000,29.1,60000
2025-12-20,ORD-2025-007186,P02535,T03,PD007,Toko,2,770000,31.1,
2025-12-20,ORD-2025-007207,P02698,T09,KR037,Toko,1,2790000,30.9,
2025-12-20,ORD-2025-007275,P03193,T01,DK009,Toko,1,990000,30.9,
2025-12-20,ORD-2025-007275,P03193,T01,PD001,Toko,4,1710000,27.2,
2025-12-20,ORD-2025-007312,P02252,T13,DK016,Online,1,730000,29.1,90000
2025-12-21,ORD-2025-006907,,T10,MJ016,Toko,1,7350000,24.2,
2025-12-21,ORD-2025-006907,,T10,SF041,Toko,1,7920000,34.4,
2025-12-21,ORD-2025-006975,P01379,T02,DK012,Toko,3,960000,28.5,
2025-12-21,ORD-2025-006978,P02789,T11,KR012,Marketplace,1,2460000,24.9,200000
2025-12-21,ORD-2025-007033,P01292,T13,DK002,Online,1,490000,0.0,590000
2025-12-21,ORD-2025-007070,P00640,T13,DK038,Online,1,530000,27.0,380000
2025-12-21,ORD-2025-007106,P00535,T03,MJ045,Toko,1,2740000,32.1,
2025-12-21,ORD-2025-007106,P00535,T03,DK031,Toko,1,800000,30.4,
2025-12-21,ORD-2025-007118,P00337,T13,DK036,Online,1,510000,29.6,110000
2025-12-21,ORD-2025-007118,P00337,T13,KR006,Online,1,3040000,28.5,130000
2025-12-21,ORD-2025-007123,P03198,T07,PC024,Toko,2,850000,20.8,110000
2025-12-21,ORD-2025-007143,P02339,T07,KR041,Toko,1,1620000,24.6,
2025-12-21,ORD-2025-007143,P02339,T07,PD021,Toko,1,660000,33.9,
2025-12-21,ORD-2025-007156,P02017,T11,DK039,Toko,1,870000,0.0,
2025-12-21,ORD-2025-007192,P00118,T13,DK042,Online,2,1280000,32.3,60000
2025-12-21,ORD-2025-007192,P00118,T13,LM011,Online,1,12480000,0.0,310000
2025-12-21,ORD-2025-007236,P02114,T13,PC018,Online,2,1420000,31.4,80000
2025-12-22,ORD-2025-006926,P00704,T13,PC014,Online,1,1800000,28.6,550000
2025-12-22,ORD-2025-006926,P00704,T13,KS004,Online,1,10560000,0.0,490000
2025-12-22,ORD-2025-006933,P00819,T12,PC029,Toko,2,1900000,37.8,
2025-12-22,ORD-2025-006933,P00819,T12,KR030,Toko,1,3050000,25.6,
2025-12-22,ORD-2025-006933,P00819,T12,DK004,Toko,1,1240000,0.0,
2025-12-22,ORD-2025-006950,P02523,T04,MJ040,Toko,3,4110000,0.0,
2025-12-22,ORD-2025-006960,P03022,T13,MJ016,Online,3,7350000,0.0,150000
2025-12-22,ORD-2025-006976,P03256,T13,PD022,Online,3,520000,39.5,80000
2025-12-22,ORD-2025-006979,P01198,T02,LM033,Toko,1,6100000,29.4,430000
2025-12-22,ORD-2025-007037,P00737,T13,KR024,Online,2,3000000,28.0,510000
2025-12-22,ORD-2025-007067,P02005,T04,KS002,Toko,1,6150000,30.8,
2025-12-22,ORD-2025-007094,P00713,T08,PD013,Marketplace,1,1030000,34.3,
2025-12-22,ORD-2025-007248,P01772,T13,DK024,Online,1,930000,23.9,510000
2025-12-22,ORD-2025-007254,P01501,T03,SF020,Marketplace,2,9700000,30.5,140000
2025-12-22,ORD-2025-007254,P01501,T03,MJ037,Marketplace,1,3320000,0.0,100000
2025-12-22,ORD-2025-007302,P00935,T13,DK043,Online,2,760000,31.0,240000
2025-12-23,ORD-2025-006885,P02321,T01,PD023,Toko,1,1090000,0.0,
2025-12-23,ORD-2025-006885,P02321,T01,DK036,Toko,1,510000,27.4,
2025-12-23,ORD-2025-006897,P01872,T06,MJ043,Toko,2,4010000,32.7,
2025-12-23,ORD-2025-006916,P00675,T11,SF039,Toko,1,6120000,25.5,
2025-12-23,ORD-2025-006923,P00037,T01,DK025,Toko,1,660000,33.1,
2025-12-23,ORD-2025-006963,P00806,T13,MJ012,Online,1,11220000,30.7,160000
2025-12-23,ORD-2025-007056,P03020,T13,DK010,Online,1,690000,0.0,290000
2025-12-23,ORD-2025-007063,P01533,T11,LM026,Toko,1,5250000,24.8,
2025-12-23,ORD-2025-007063,P01533,T11,LM019,Toko,1,5540000,27.0,
2025-12-23,ORD-2025-007132,P01362,T02,PD007,Toko,1,770000,34.1,
2025-12-23,ORD-2025-007138,P03369,T13,MJ022,Online,2,4090000,21.0,420000
2025-12-23,ORD-2025-007164,P02299,T13,KR045,Online,1,3000000,25.8,320000
2025-12-23,ORD-2025-007211,P02425,T13,KS007,Online,1,6100000,0.0,530000
2025-12-23,ORD-2025-007211,P02425,T13,MJ042,Online,1,10940000,38.8,190000
2025-12-23,ORD-2025-007241,P00328,T05,PD020,Toko,1,920000,0.0,
2025-12-23,ORD-2025-007260,P03367,T13,MJ035,Online,2,5190000,30.6,520000
2025-12-23,ORD-2025-007305,P00848,T13,KR006,Online,1,3040000,0.0,110000
2025-12-23,ORD-2025-007313,P01764,T04,LM038,Toko,4,5010000,30.2,
2025-12-23,ORD-2025-007313,P01764,T04,KR035,Toko,4,1760000,26.7,
2025-12-24,ORD-2025-006878,P00727,T09,PC017,Toko,1,1720000,28.0,
2025-12-24,ORD-2025-006913,P00542,T06,MJ019,Marketplace,3,6140000,23.9,560000
2025-12-24,ORD-2025-006925,P00351,T02,PC022,Marketplace,1,3000000,23.7,250000
2025-12-24,ORD-2025-006925,P00351,T02,PD003,Marketplace,1,1200000,32.1,170000
2025-12-24,ORD-2025-006949,P00593,T01,KR003,Toko,1,1440000,34.9,
2025-12-24,ORD-2025-006953,P01825,T13,DK025,Online,2,660000,28.4,280000
2025-12-24,ORD-2025-007015,P02348,T08,DK021,Toko,3,1010000,33.8,
2025-12-24,ORD-2025-007015,P02348,T08,KR024,Toko,1,3000000,32.5,
2025-12-24,ORD-2025-007057,P00569,T09,MJ026,Toko,1,3480000,0.0,
2025-12-24,ORD-2025-007066,,T06,PC023,Toko,2,1920000,0.0,
2025-12-24,ORD-2025-007066,,T06,KS008,Toko,1,5690000,33.2,
2025-12-24,ORD-2025-007076,P00305,T13,MJ013,Online,1,2960000,0.0,130000
2025-12-24,ORD-2025-007204,P00355,T10,KR005,Marketplace,1,3610000,0.0,330000
2025-12-24,ORD-2025-007221,P00060,T07,PD024,Toko,1,1130000,26.8,
2025-12-24,ORD-2025-007231,P02502,T13,SF032,Online,1,6260000,32.3,560000
2025-12-24,ORD-2025-007232,P01554,T08,PC014,Marketplace,2,1800000,28.1,100000
2025-12-24,ORD-2025-007232,P01554,T08,DK033,Marketplace,2,220000,29.8,450000
2025-12-24,ORD-2025-007233,P02258,T10,SF038,Marketplace,1,6260000,28.5,200000
2025-12-24,ORD-2025-007233,P02258,T10,DK003,Marketplace,1,420000,33.6,170000
2025-12-24,ORD-2025-007253,P00747,T13,SF013,Online,1,16570000,31.7,370000
2025-12-24,ORD-2025-007253,P00747,T13,DK003,Online,1,420000,27.8,450000
2025-12-24,ORD-2025-007287,P02707,T13,KR042,Online,2,1850000,0.0,430000
2025-12-24,ORD-2025-007287,P02707,T13,PC032,Online,1,470000,31.0,530000
2025-12-24,ORD-2025-007317,P03195,T13,MJ017,Online,2,3280000,29.8,250000
2025-12-24,ORD-2025-007317,P03195,T13,DK001,Online,1,530000,28.4,470000
2025-12-25,ORD-2025-006904,P01907,T03,MJ005,Marketplace,1,4030000,24.9,130000
2025-12-25,ORD-2025-007003,P01288,T08,KS006,Toko,1,8770000,31.5,
2025-12-25,ORD-2025-007005,P01557,T04,KR033,Toko,1,3030000,34.6,
2025-12-25,ORD-2025-007005,P01557,T04,DK024,Toko,1,930000,28.4,
2025-12-25,ORD-2025-007005,P01557,T04,SF017,Toko,2,8850000,36.6,
2025-12-25,ORD-2025-007122,P00552,T05,LM008,Toko,1,5080000,32.1,
2025-12-25,ORD-2025-007122,P00552,T05,PC025,Toko,3,1800000,23.8,
2025-12-25,ORD-2025-007136,P03151,T13,DK003,Online,1,420000,33.0,
2025-12-25,ORD-2025-007185,P02217,T03,DK028,Marketplace,1,730000,24.9,450000
2025-12-25,ORD-2025-007185,P02217,T03,DK007,Marketplace,1,900000,27.0,130000
2025-12-25,ORD-2025-007185,P02217,T03,DK005,Marketplace,1,430000,40.4,320000
2025-12-25,ORD-2025-007185,P02217,T03,MJ035,Marketplace,2,5190000,23.0,90000
2025-12-25,ORD-2025-007218,P02742,T13,PC026,Online,1,860000,35.8,470000
2025-12-25,ORD-2025-007223,P01262,T04,KS019,Toko,1,7170000,0.0,
2025-12-25,ORD-2025-007239,P01505,T10,MJ011,Toko,1,6920000,34.8,
2025-12-25,ORD-2025-007256,P00780,T13,DK037,Online,1,540000,35.8,260000
2025-12-25,ORD-2025-007256,P00780,T13,PD022,Online,1,520000,32.9,450000
2025-12-25,ORD-2025-007300,P03151,T10,KS024,Toko,1,13500000,35.7,
2025-12-25,ORD-2025-007310,P01654,T13,KR028,Online,1,1780000,25.3,330000
2025-12-25,ORD-2025-007310,P01654,T13,DK037,Online,1,540000,36.7,370000
2025-12-26,ORD-2025-006874,P01063,T02,MJ031,Toko,1,7400000,30.6,
2025-12-26,ORD-2025-006887,P00131,T13,LM029,Online,2,8480000,0.0,290000
2025-12-26,ORD-2025-006887,P00131,T13,PD009,Online,1,840000,26.1,170000
2025-12-26,ORD-2025-006900,P02247,T13,DK033,Online,1,220000,28.4,480000
2025-12-26,ORD-2025-006900,P02247,T13,DK036,Online,2,510000,0.0,60000
2025-12-26,ORD-2025-006927,P02388,T03,MJ012,Marketplace,1,11220000,28.3,70000
2025-12-26,ORD-2025-007028,P01011,T13,PD020,Online,1,920000,31.2,400000
2025-12-26,ORD-2025-007028,P01011,T13,LM010,Online,1,7760000,28.2,520000
2025-12-26,ORD-2025-007081,P01151,T06,PC002,Marketplace,1,1740000,33.3,440000
2025-12-26,ORD-2025-007081,P01151,T06,MJ020,Marketplace,1,4520000,34.8,370000
2025-12-26,ORD-2025-007124,P03432,T09,PC025,Toko,2,1800000,28.3,
2025-12-26,ORD-2025-007141,P00553,T09,SF003,Marketplace,1,12490000,37.1,570000
2025-12-26,ORD-2025-007174,P02521,T03,KS027,Toko,3,6560000,28.7,
2025-12-26,ORD-2025-007217,P01055,T13,KS032,Online,1,9280000,0.0,590000
2025-12-26,ORD-2025-007217,P01055,T13,KR045,Online,1,3000000,27.1,300000
2025-12-26,ORD-2025-007257,P01456,T04,DK014,Toko,1,890000,0.0,
2025-12-26,ORD-2025-007257,P01456,T04,PC028,Toko,1,2190000,31.5,
2025-12-26,ORD-2025-007262,P01789,T13,PC017,Online,1,1720000,35.4,250000
2025-12-26,ORD-2025-007282,P00717,T05,DK009,Toko,1,990000,32.3,
2025-12-26,ORD-2025-007282,P00717,T05,KR028,Toko,3,1780000,30.9,
2025-12-26,ORD-2025-007282,P00717,T05,PD008,Toko,2,970000,29.8,
2025-12-26,ORD-2025-007282,P00717,T05,KR042,Toko,1,1850000,22.7,
2025-12-26,ORD-2025-007320,P02449,T08,PD007,Toko,1,770000,31.3,
2025-12-26,ORD-2025-007320,P02449,T08,DK027,Toko,1,630000,31.4,
2025-12-26,ORD-2025-007320,P02449,T08,PD011,Toko,1,750000,33.0,
